Frame,cL,yL,xL,AmpL,cR,yR,xR,AmpR,Time
911,185.0,199.0,296.0,383.0,186.0,198.0,99.0,527.0,0.00911
912,185.0,199.0,296.0,387.0,186.0,198.0,99.0,516.0,0.00912
913,185.0,199.0,296.0,393.0,186.0,198.0,99.0,509.0,0.00913
914,185.0,199.0,296.0,385.0,186.0,198.0,99.0,508.0,0.00914
915,185.0,199.0,296.0,374.0,186.0,198.0,99.0,513.0,0.00915
916,185.0,199.0,297.0,374.0,186.0,198.0,99.0,498.0,0.00916
917,185.0,199.0,297.0,375.0,186.0,198.0,99.0,502.0,0.00917
918,185.0,199.0,297.0,370.0,186.0,198.0,99.0,500.0,0.00918
919,186.0,198.0,297.0,366.0,186.0,198.0,99.0,507.0,0.00919
920,186.0,198.0,297.0,398.0,186.0,198.0,99.0,520.0,0.0092
921,186.0,198.0,297.0,399.0,186.0,198.0,99.0,503.0,0.00921
922,186.0,198.0,297.0,393.0,186.0,198.0,99.0,522.0,0.00922
923,186.0,198.0,297.0,390.0,186.0,198.0,99.0,522.0,0.00923
924,186.0,198.0,297.0,398.0,186.0,198.0,99.0,532.0,0.00924
925,186.0,198.0,297.0,401.0,186.0,198.0,99.0,533.0,0.00925
926,186.0,198.0,297.0,387.0,186.0,198.0,99.0,531.0,0.00926
927,186.0,198.0,297.0,391.0,186.0,198.0,99.0,536.0,0.00927
928,186.0,198.0,297.0,385.0,187.0,197.0,99.0,556.0,0.00928
929,186.0,198.0,297.0,405.0,187.0,197.0,99.0,526.0,0.00929
930,186.0,198.0,297.0,405.0,187.0,197.0,99.0,542.0,0.0093
931,186.0,198.0,297.0,408.0,187.0,197.0,99.0,527.0,0.00931
932,186.0,198.0,297.0,412.0,187.0,197.0,99.0,530.0,0.00932
933,186.0,198.0,297.0,395.0,187.0,197.0,99.0,529.0,0.00933
934,186.0,198.0,297.0,399.0,187.0,197.0,99.0,527.0,0.00934
935,186.0,198.0,298.0,401.0,187.0,197.0,99.0,526.0,0.00935
936,186.0,198.0,298.0,415.0,187.0,197.0,99.0,524.0,0.00936
937,186.0,198.0,298.0,388.0,187.0,197.0,98.0,522.0,0.00937
938,186.0,198.0,298.0,396.0,187.0,197.0,98.0,525.0,0.00938
939,186.0,198.0,298.0,412.0,187.0,197.0,98.0,545.0,0.00939
940,186.0,198.0,298.0,386.0,187.0,197.0,98.0,525.0,0.0094
941,187.0,197.0,298.0,418.0,187.0,197.0,98.0,540.0,0.00941
942,187.0,197.0,298.0,404.0,187.0,197.0,98.0,508.0,0.00942
943,187.0,197.0,298.0,396.0,187.0,197.0,98.0,532.0,0.00943
944,187.0,197.0,298.0,411.0,187.0,197.0,98.0,527.0,0.00944
945,187.0,197.0,298.0,411.0,187.0,197.0,98.0,552.0,0.00945
946,187.0,197.0,298.0,404.0,187.0,197.0,98.0,552.0,0.00946
947,187.0,197.0,298.0,393.0,187.0,197.0,98.0,549.0,0.00947
948,187.0,197.0,298.0,392.0,187.0,197.0,98.0,564.0,0.00948
949,187.0,197.0,298.0,384.0,187.0,197.0,98.0,560.0,0.00949
950,187.0,197.0,298.0,406.0,188.0,196.0,98.0,572.0,0.0095
951,187.0,197.0,298.0,407.0,188.0,196.0,98.0,531.0,0.00951
952,187.0,197.0,298.0,398.0,188.0,196.0,98.0,572.0,0.00952
953,187.0,197.0,298.0,399.0,188.0,196.0,98.0,550.0,0.00953
954,187.0,197.0,299.0,397.0,188.0,196.0,98.0,549.0,0.00954
955,187.0,197.0,299.0,399.0,188.0,196.0,98.0,524.0,0.00955
956,187.0,197.0,299.0,398.0,188.0,196.0,98.0,526.0,0.00956
957,187.0,197.0,299.0,393.0,188.0,196.0,98.0,517.0,0.00957
958,187.0,197.0,299.0,395.0,188.0,196.0,98.0,520.0,0.00958
959,187.0,197.0,299.0,405.0,188.0,196.0,98.0,524.0,0.00959
960,187.0,197.0,299.0,410.0,188.0,196.0,98.0,523.0,0.0096
961,187.0,197.0,299.0,417.0,188.0,196.0,98.0,515.0,0.00961
962,187.0,197.0,299.0,412.0,188.0,196.0,98.0,528.0,0.00962
963,187.0,197.0,299.0,415.0,188.0,196.0,98.0,518.0,0.00963
964,188.0,196.0,299.0,432.0,188.0,196.0,98.0,531.0,0.00964
965,188.0,196.0,299.0,417.0,188.0,196.0,98.0,548.0,0.00965
966,188.0,196.0,299.0,415.0,188.0,196.0,98.0,530.0,0.00966
967,188.0,196.0,299.0,419.0,188.0,196.0,98.0,547.0,0.00967
968,188.0,196.0,299.0,397.0,188.0,196.0,98.0,547.0,0.00968
969,188.0,196.0,299.0,412.0,188.0,196.0,98.0,543.0,0.00969
970,188.0,196.0,299.0,402.0,188.0,196.0,98.0,542.0,0.0097
971,188.0,196.0,299.0,417.0,189.0,195.0,98.0,548.0,0.00971
972,188.0,196.0,299.0,418.0,189.0,195.0,98.0,549.0,0.00972
973,188.0,196.0,300.0,404.0,189.0,195.0,98.0,543.0,0.00973
974,188.0,196.0,300.0,403.0,189.0,195.0,98.0,556.0,0.00974
975,188.0,196.0,300.0,395.0,189.0,195.0,98.0,541.0,0.00975
976,188.0,196.0,300.0,394.0,189.0,195.0,98.0,539.0,0.00976
977,188.0,196.0,300.0,397.0,189.0,195.0,98.0,533.0,0.00977
978,188.0,196.0,300.0,378.0,189.0,195.0,98.0,552.0,0.00978
979,188.0,196.0,300.0,373.0,189.0,195.0,98.0,538.0,0.00979
980,188.0,196.0,300.0,371.0,189.0,195.0,98.0,536.0,0.0098
981,188.0,196.0,300.0,369.0,189.0,195.0,98.0,539.0,0.00981
982,188.0,196.0,300.0,389.0,189.0,195.0,98.0,544.0,0.00982
983,188.0,196.0,300.0,391.0,189.0,195.0,98.0,545.0,0.00983
984,188.0,196.0,300.0,435.0,189.0,195.0,98.0,544.0,0.00984
985,188.0,196.0,300.0,430.0,189.0,195.0,98.0,528.0,0.00985
986,188.0,196.0,300.0,432.0,189.0,195.0,98.0,535.0,0.00986
987,189.0,195.0,300.0,425.0,189.0,195.0,98.0,529.0,0.00987
988,189.0,195.0,300.0,414.0,189.0,195.0,98.0,538.0,0.00988
989,189.0,195.0,300.0,410.0,189.0,195.0,98.0,529.0,0.00989
990,189.0,195.0,300.0,406.0,189.0,195.0,98.0,530.0,0.0099
991,189.0,195.0,300.0,391.0,189.0,195.0,98.0,550.0,0.00991
992,189.0,195.0,300.0,387.0,189.0,195.0,98.0,542.0,0.00992
993,189.0,195.0,301.0,386.0,190.0,194.0,98.0,551.0,0.00993
994,189.0,195.0,301.0,374.0,190.0,194.0,98.0,528.0,0.00994
995,189.0,195.0,301.0,367.0,190.0,194.0,98.0,527.0,0.00995
996,189.0,195.0,301.0,362.0,190.0,194.0,98.0,533.0,0.00996
997,189.0,195.0,301.0,352.0,190.0,194.0,98.0,531.0,0.00997
998,189.0,195.0,301.0,437.0,190.0,194.0,98.0,538.0,0.00998
999,189.0,195.0,301.0,412.0,190.0,194.0,98.0,532.0,0.00999
1000,189.0,195.0,301.0,405.0,190.0,194.0,98.0,535.0,0.01
1001,189.0,195.0,301.0,395.0,190.0,194.0,98.0,534.0,0.01001
1002,189.0,195.0,301.0,439.0,190.0,194.0,98.0,529.0,0.01002
1003,189.0,195.0,301.0,438.0,190.0,194.0,98.0,518.0,0.01003
1004,189.0,195.0,301.0,427.0,190.0,194.0,98.0,545.0,0.01004
1005,189.0,195.0,301.0,429.0,190.0,194.0,98.0,528.0,0.01005
1006,189.0,195.0,301.0,521.0,190.0,194.0,98.0,528.0,0.01006
1007,189.0,195.0,301.0,497.0,190.0,194.0,98.0,535.0,0.01007
1008,189.0,195.0,301.0,518.0,190.0,194.0,98.0,536.0,0.01008
1009,190.0,194.0,301.0,494.0,190.0,194.0,99.0,47.0,0.01009
1010,190.0,194.0,301.0,501.0,190.0,194.0,99.0,48.0,0.0101
1011,190.0,194.0,301.0,493.0,190.0,194.0,99.0,44.0,0.01011
1012,190.0,194.0,301.0,492.0,190.0,194.0,99.0,42.0,0.01012
1013,190.0,194.0,302.0,488.0,191.0,193.0,99.0,41.0,0.01013
1014,190.0,194.0,302.0,487.0,191.0,193.0,99.0,45.0,0.01014
1015,190.0,194.0,302.0,478.0,191.0,193.0,98.0,548.0,0.01015
1016,190.0,194.0,302.0,477.0,191.0,193.0,98.0,534.0,0.01016
1017,190.0,194.0,302.0,468.0,191.0,193.0,98.0,565.0,0.01017
1018,190.0,194.0,302.0,423.0,191.0,193.0,98.0,546.0,0.01018
1019,190.0,194.0,302.0,420.0,191.0,193.0,98.0,549.0,0.01019
1020,190.0,194.0,302.0,471.0,191.0,193.0,98.0,549.0,0.0102
1021,190.0,194.0,302.0,469.0,191.0,193.0,98.0,544.0,0.01021
1022,190.0,194.0,302.0,534.0,191.0,193.0,98.0,538.0,0.01022
1023,190.0,194.0,302.0,538.0,191.0,193.0,98.0,548.0,0.01023
1024,190.0,194.0,302.0,376.0,191.0,193.0,98.0,536.0,0.01024
1025,190.0,194.0,302.0,419.0,191.0,193.0,98.0,531.0,0.01025
1026,190.0,194.0,302.0,423.0,191.0,193.0,98.0,530.0,0.01026
1027,190.0,194.0,302.0,426.0,191.0,193.0,98.0,527.0,0.01027
1028,190.0,194.0,302.0,433.0,191.0,193.0,98.0,533.0,0.01028
1029,190.0,194.0,302.0,441.0,191.0,193.0,98.0,544.0,0.01029
1030,190.0,194.0,302.0,446.0,191.0,193.0,98.0,532.0,0.0103
1031,190.0,194.0,302.0,452.0,191.0,193.0,98.0,551.0,0.01031
1032,190.0,194.0,302.0,459.0,191.0,193.0,98.0,541.0,0.01032
1033,190.0,194.0,302.0,458.0,191.0,193.0,97.0,551.0,0.01033
1034,190.0,194.0,302.0,461.0,191.0,193.0,97.0,540.0,0.01034
1035,191.0,193.0,303.0,462.0,191.0,193.0,97.0,539.0,0.01035
1036,191.0,193.0,303.0,463.0,191.0,193.0,97.0,542.0,0.01036
1037,191.0,193.0,303.0,458.0,191.0,193.0,97.0,553.0,0.01037
1038,191.0,193.0,303.0,460.0,192.0,192.0,97.0,555.0,0.01038
1039,191.0,193.0,303.0,400.0,192.0,192.0,97.0,556.0,0.01039
1040,191.0,193.0,303.0,399.0,192.0,192.0,97.0,542.0,0.0104
1041,191.0,193.0,303.0,421.0,192.0,192.0,97.0,551.0,0.01041
1042,191.0,193.0,303.0,426.0,192.0,192.0,97.0,559.0,0.01042
1043,191.0,193.0,303.0,428.0,192.0,192.0,97.0,563.0,0.01043
1044,191.0,193.0,303.0,432.0,192.0,192.0,97.0,557.0,0.01044
1045,191.0,193.0,303.0,383.0,192.0,192.0,97.0,559.0,0.01045
1046,191.0,193.0,303.0,396.0,192.0,192.0,97.0,540.0,0.01046
1047,191.0,193.0,303.0,362.0,192.0,192.0,97.0,558.0,0.01047
1048,191.0,193.0,303.0,369.0,192.0,192.0,97.0,534.0,0.01048
1049,191.0,193.0,303.0,378.0,192.0,192.0,97.0,549.0,0.01049
1050,191.0,193.0,303.0,385.0,192.0,192.0,97.0,532.0,0.0105
1051,191.0,193.0,303.0,393.0,192.0,192.0,97.0,561.0,0.01051
1052,191.0,193.0,303.0,394.0,192.0,192.0,97.0,503.0,0.01052
1053,191.0,193.0,303.0,404.0,192.0,192.0,97.0,544.0,0.01053
1054,191.0,193.0,303.0,404.0,192.0,192.0,97.0,550.0,0.01054
1055,191.0,193.0,304.0,409.0,192.0,192.0,97.0,506.0,0.01055
1056,191.0,193.0,304.0,404.0,192.0,192.0,97.0,564.0,0.01056
1057,191.0,193.0,304.0,398.0,192.0,192.0,97.0,542.0,0.01057
1058,192.0,192.0,304.0,397.0,192.0,192.0,97.0,560.0,0.01058
1059,192.0,192.0,304.0,394.0,192.0,192.0,97.0,558.0,0.01059
1060,192.0,192.0,304.0,386.0,192.0,192.0,97.0,561.0,0.0106
1061,192.0,192.0,304.0,388.0,193.0,191.0,97.0,557.0,0.01061
1062,192.0,192.0,304.0,438.0,193.0,191.0,97.0,560.0,0.01062
1063,192.0,192.0,304.0,398.0,193.0,191.0,97.0,549.0,0.01063
1064,192.0,192.0,304.0,390.0,193.0,191.0,97.0,541.0,0.01064
1065,192.0,192.0,304.0,428.0,193.0,191.0,97.0,556.0,0.01065
1066,192.0,192.0,304.0,470.0,193.0,191.0,97.0,559.0,0.01066
1067,192.0,192.0,304.0,428.0,193.0,191.0,97.0,551.0,0.01067
1068,192.0,192.0,304.0,425.0,193.0,191.0,97.0,544.0,0.01068
1069,192.0,192.0,304.0,399.0,193.0,191.0,97.0,560.0,0.01069
1070,192.0,192.0,304.0,406.0,193.0,191.0,97.0,543.0,0.0107
1071,192.0,192.0,304.0,403.0,193.0,191.0,97.0,550.0,0.01071
1072,192.0,192.0,304.0,399.0,193.0,191.0,97.0,554.0,0.01072
1073,192.0,192.0,304.0,367.0,193.0,191.0,97.0,557.0,0.01073
1074,192.0,192.0,304.0,482.0,193.0,191.0,97.0,540.0,0.01074
1075,192.0,192.0,305.0,473.0,193.0,191.0,97.0,556.0,0.01075
1076,192.0,192.0,305.0,475.0,193.0,191.0,97.0,543.0,0.01076
1077,192.0,192.0,305.0,471.0,193.0,191.0,97.0,552.0,0.01077
1078,192.0,192.0,305.0,466.0,193.0,191.0,97.0,546.0,0.01078
1079,192.0,192.0,305.0,462.0,193.0,191.0,97.0,540.0,0.01079
1080,193.0,191.0,305.0,460.0,193.0,191.0,97.0,537.0,0.0108
1081,193.0,191.0,305.0,453.0,193.0,191.0,97.0,560.0,0.01081
1082,193.0,191.0,305.0,452.0,193.0,191.0,97.0,561.0,0.01082
1083,193.0,191.0,305.0,445.0,194.0,190.0,97.0,558.0,0.01083
1084,193.0,191.0,305.0,436.0,194.0,190.0,97.0,563.0,0.01084
1085,193.0,191.0,305.0,426.0,194.0,190.0,97.0,562.0,0.01085
1086,193.0,191.0,305.0,520.0,194.0,190.0,97.0,563.0,0.01086
1087,193.0,191.0,305.0,494.0,194.0,190.0,97.0,562.0,0.01087
1088,193.0,191.0,305.0,488.0,194.0,190.0,97.0,554.0,0.01088
1089,193.0,191.0,305.0,435.0,194.0,190.0,97.0,552.0,0.01089
1090,193.0,191.0,305.0,433.0,194.0,190.0,97.0,552.0,0.0109
1091,193.0,191.0,305.0,432.0,194.0,190.0,97.0,561.0,0.01091
1092,193.0,191.0,305.0,429.0,194.0,190.0,97.0,550.0,0.01092
1093,193.0,191.0,305.0,528.0,194.0,190.0,97.0,561.0,0.01093
1094,193.0,191.0,305.0,531.0,194.0,190.0,97.0,567.0,0.01094
1095,193.0,191.0,305.0,464.0,194.0,190.0,97.0,561.0,0.01095
1096,193.0,191.0,305.0,546.0,194.0,190.0,97.0,558.0,0.01096
1097,193.0,191.0,306.0,547.0,194.0,190.0,97.0,557.0,0.01097
1098,193.0,191.0,306.0,547.0,194.0,190.0,97.0,562.0,0.01098
1099,193.0,191.0,306.0,548.0,194.0,190.0,97.0,557.0,0.01099
1100,193.0,191.0,306.0,547.0,194.0,190.0,97.0,560.0,0.011
1101,193.0,191.0,306.0,551.0,194.0,190.0,97.0,554.0,0.01101
1102,193.0,191.0,306.0,553.0,194.0,190.0,97.0,559.0,0.01102
1103,193.0,191.0,306.0,557.0,194.0,190.0,97.0,561.0,0.01103
1104,193.0,191.0,306.0,558.0,194.0,190.0,97.0,562.0,0.01104
1105,193.0,191.0,306.0,445.0,194.0,190.0,97.0,564.0,0.01105
1106,194.0,190.0,306.0,526.0,195.0,189.0,97.0,559.0,0.01106
1107,194.0,190.0,306.0,600.0,195.0,189.0,97.0,585.0,0.01107
1108,194.0,190.0,306.0,608.0,195.0,189.0,97.0,576.0,0.01108
1109,194.0,190.0,306.0,509.0,195.0,189.0,97.0,587.0,0.01109
1110,194.0,190.0,306.0,513.0,195.0,189.0,97.0,575.0,0.0111
1111,194.0,190.0,306.0,513.0,195.0,189.0,97.0,581.0,0.01111
1112,194.0,190.0,306.0,514.0,195.0,189.0,97.0,582.0,0.01112
1113,194.0,190.0,306.0,516.0,195.0,189.0,97.0,540.0,0.01113
1114,194.0,190.0,306.0,520.0,195.0,189.0,97.0,545.0,0.01114
1115,194.0,190.0,306.0,522.0,195.0,189.0,97.0,540.0,0.01115
1116,194.0,190.0,306.0,597.0,195.0,189.0,97.0,538.0,0.01116
1117,194.0,190.0,306.0,552.0,195.0,189.0,97.0,541.0,0.01117
1118,194.0,190.0,306.0,557.0,195.0,189.0,97.0,541.0,0.01118
1119,194.0,190.0,307.0,561.0,195.0,189.0,97.0,537.0,0.01119
1120,194.0,190.0,307.0,559.0,195.0,189.0,97.0,553.0,0.0112
1121,194.0,190.0,307.0,489.0,195.0,189.0,97.0,545.0,0.01121
1122,194.0,190.0,307.0,484.0,195.0,189.0,97.0,560.0,0.01122
1123,194.0,190.0,307.0,481.0,195.0,189.0,97.0,552.0,0.01123
1124,194.0,190.0,307.0,485.0,195.0,189.0,97.0,582.0,0.01124
1125,194.0,190.0,307.0,486.0,195.0,189.0,97.0,570.0,0.01125
1126,194.0,190.0,307.0,484.0,195.0,189.0,97.0,579.0,0.01126
1127,194.0,190.0,307.0,486.0,195.0,189.0,97.0,615.0,0.01127
1128,194.0,190.0,307.0,559.0,195.0,189.0,97.0,585.0,0.01128
1129,194.0,190.0,307.0,624.0,196.0,188.0,97.0,596.0,0.01129
1130,194.0,190.0,307.0,541.0,196.0,188.0,97.0,598.0,0.0113
1131,195.0,189.0,307.0,547.0,196.0,188.0,97.0,601.0,0.01131
1132,195.0,189.0,307.0,474.0,196.0,188.0,96.0,598.0,0.01132
1133,195.0,189.0,307.0,474.0,196.0,188.0,96.0,586.0,0.01133
1134,195.0,189.0,307.0,480.0,196.0,188.0,96.0,602.0,0.01134
1135,195.0,189.0,307.0,474.0,196.0,188.0,96.0,569.0,0.01135
1136,195.0,189.0,307.0,477.0,196.0,188.0,96.0,587.0,0.01136
1137,195.0,189.0,307.0,478.0,196.0,188.0,96.0,553.0,0.01137
1138,195.0,189.0,307.0,474.0,196.0,188.0,96.0,570.0,0.01138
1139,195.0,189.0,307.0,477.0,196.0,188.0,96.0,555.0,0.01139
1140,195.0,189.0,307.0,475.0,196.0,188.0,96.0,550.0,0.0114
1141,195.0,189.0,308.0,475.0,196.0,188.0,96.0,551.0,0.01141
1142,195.0,189.0,308.0,474.0,196.0,188.0,96.0,549.0,0.01142
1143,195.0,189.0,308.0,482.0,196.0,188.0,96.0,567.0,0.01143
1144,195.0,189.0,308.0,556.0,196.0,188.0,96.0,564.0,0.01144
1145,195.0,189.0,308.0,556.0,196.0,188.0,96.0,551.0,0.01145
1146,195.0,189.0,308.0,484.0,196.0,188.0,96.0,574.0,0.01146
1147,195.0,189.0,308.0,482.0,196.0,188.0,96.0,573.0,0.01147
1148,195.0,189.0,308.0,480.0,196.0,188.0,96.0,575.0,0.01148
1149,195.0,189.0,308.0,475.0,196.0,188.0,96.0,576.0,0.01149
1150,195.0,189.0,308.0,405.0,196.0,188.0,96.0,578.0,0.0115
1151,195.0,189.0,308.0,406.0,196.0,188.0,96.0,589.0,0.01151
1152,195.0,189.0,308.0,486.0,196.0,188.0,96.0,596.0,0.01152
1153,195.0,189.0,308.0,485.0,196.0,188.0,96.0,584.0,0.01153
1154,195.0,189.0,308.0,572.0,197.0,187.0,96.0,580.0,0.01154
1155,196.0,188.0,308.0,509.0,197.0,187.0,96.0,598.0,0.01155
1156,196.0,188.0,308.0,522.0,197.0,187.0,96.0,596.0,0.01156
1157,196.0,188.0,308.0,511.0,197.0,187.0,96.0,592.0,0.01157
1158,196.0,188.0,308.0,506.0,197.0,187.0,96.0,594.0,0.01158
1159,196.0,188.0,308.0,505.0,197.0,187.0,96.0,587.0,0.01159
1160,196.0,188.0,308.0,504.0,197.0,187.0,96.0,571.0,0.0116
1161,196.0,188.0,308.0,503.0,197.0,187.0,96.0,574.0,0.01161
1162,196.0,188.0,308.0,501.0,197.0,187.0,96.0,575.0,0.01162
1163,196.0,188.0,309.0,502.0,197.0,187.0,96.0,572.0,0.01163
1164,196.0,188.0,309.0,496.0,197.0,187.0,96.0,570.0,0.01164
1165,196.0,188.0,309.0,494.0,197.0,187.0,96.0,576.0,0.01165
1166,196.0,188.0,309.0,492.0,197.0,187.0,96.0,569.0,0.01166
1167,196.0,188.0,309.0,488.0,197.0,187.0,96.0,575.0,0.01167
1168,196.0,188.0,309.0,410.0,197.0,187.0,96.0,574.0,0.01168
1169,196.0,188.0,309.0,494.0,197.0,187.0,96.0,581.0,0.01169
1170,196.0,188.0,309.0,413.0,197.0,187.0,96.0,577.0,0.0117
1171,196.0,188.0,309.0,411.0,197.0,187.0,96.0,559.0,0.01171
1172,196.0,188.0,309.0,487.0,197.0,187.0,96.0,541.0,0.01172
1173,196.0,188.0,309.0,493.0,197.0,187.0,96.0,545.0,0.01173
1174,196.0,188.0,309.0,487.0,197.0,187.0,96.0,559.0,0.01174
1175,196.0,188.0,309.0,488.0,197.0,187.0,96.0,552.0,0.01175
1176,196.0,188.0,309.0,483.0,198.0,186.0,96.0,546.0,0.01176
1177,196.0,188.0,309.0,486.0,198.0,186.0,96.0,564.0,0.01177
1178,196.0,188.0,309.0,489.0,198.0,186.0,96.0,559.0,0.01178
1179,196.0,188.0,309.0,497.0,198.0,186.0,96.0,561.0,0.01179
1180,196.0,188.0,309.0,497.0,198.0,186.0,96.0,575.0,0.0118
1181,197.0,187.0,309.0,499.0,198.0,186.0,96.0,571.0,0.01181
1182,197.0,187.0,309.0,502.0,198.0,186.0,96.0,563.0,0.01182
1183,197.0,187.0,309.0,505.0,198.0,186.0,96.0,569.0,0.01183
1184,197.0,187.0,309.0,509.0,198.0,186.0,96.0,563.0,0.01184
1185,197.0,187.0,309.0,506.0,198.0,186.0,96.0,567.0,0.01185
1186,197.0,187.0,309.0,510.0,198.0,186.0,96.0,540.0,0.01186
1187,197.0,187.0,310.0,505.0,198.0,186.0,96.0,572.0,0.01187
1188,197.0,187.0,310.0,504.0,198.0,186.0,96.0,575.0,0.01188
1189,197.0,187.0,310.0,504.0,198.0,186.0,96.0,570.0,0.01189
1190,197.0,187.0,310.0,551.0,198.0,186.0,96.0,563.0,0.0119
1191,197.0,187.0,310.0,469.0,198.0,186.0,96.0,566.0,0.01191
1192,197.0,187.0,310.0,468.0,198.0,186.0,96.0,564.0,0.01192
1193,197.0,187.0,310.0,468.0,198.0,186.0,96.0,577.0,0.01193
1194,197.0,187.0,310.0,464.0,198.0,186.0,96.0,578.0,0.01194
1195,197.0,187.0,310.0,462.0,198.0,186.0,96.0,567.0,0.01195
1196,197.0,187.0,310.0,457.0,198.0,186.0,96.0,567.0,0.01196
1197,197.0,187.0,310.0,453.0,198.0,186.0,96.0,571.0,0.01197
1198,197.0,187.0,310.0,458.0,198.0,186.0,96.0,589.0,0.01198
1199,197.0,187.0,310.0,458.0,198.0,186.0,96.0,573.0,0.01199
1200,197.0,187.0,310.0,387.0,198.0,186.0,96.0,582.0,0.012
1201,197.0,187.0,310.0,470.0,199.0,185.0,96.0,582.0,0.01201
1202,197.0,187.0,310.0,477.0,199.0,185.0,96.0,558.0,0.01202
1203,197.0,187.0,310.0,475.0,199.0,185.0,96.0,560.0,0.01203
1204,197.0,187.0,310.0,476.0,199.0,185.0,96.0,582.0,0.01204
1205,197.0,187.0,310.0,481.0,199.0,185.0,96.0,579.0,0.01205
1206,197.0,187.0,310.0,482.0,199.0,185.0,96.0,578.0,0.01206
1207,198.0,186.0,310.0,475.0,199.0,185.0,96.0,575.0,0.01207
1208,198.0,186.0,310.0,478.0,199.0,185.0,96.0,577.0,0.01208
1209,198.0,186.0,311.0,481.0,199.0,185.0,96.0,571.0,0.01209
1210,198.0,186.0,311.0,484.0,199.0,185.0,96.0,564.0,0.0121
1211,198.0,186.0,311.0,477.0,199.0,185.0,96.0,550.0,0.01211
1212,198.0,186.0,311.0,473.0,199.0,185.0,96.0,582.0,0.01212
1213,198.0,186.0,311.0,467.0,199.0,185.0,96.0,563.0,0.01213
1214,198.0,186.0,311.0,471.0,199.0,185.0,96.0,555.0,0.01214
1215,198.0,186.0,311.0,398.0,199.0,185.0,96.0,578.0,0.01215
1216,198.0,186.0,311.0,391.0,199.0,185.0,96.0,573.0,0.01216
1217,198.0,186.0,311.0,390.0,199.0,185.0,96.0,557.0,0.01217
1218,198.0,186.0,311.0,480.0,199.0,185.0,96.0,571.0,0.01218
1219,198.0,186.0,311.0,479.0,199.0,185.0,96.0,570.0,0.01219
1220,198.0,186.0,311.0,470.0,199.0,185.0,96.0,567.0,0.0122
1221,198.0,186.0,311.0,468.0,199.0,185.0,96.0,581.0,0.01221
1222,198.0,186.0,311.0,399.0,199.0,185.0,96.0,575.0,0.01222
1223,198.0,186.0,311.0,396.0,199.0,185.0,96.0,588.0,0.01223
1224,198.0,186.0,311.0,561.0,199.0,185.0,96.0,586.0,0.01224
1225,198.0,186.0,311.0,559.0,200.0,184.0,96.0,601.0,0.01225
1226,198.0,186.0,311.0,503.0,200.0,184.0,96.0,589.0,0.01226
1227,198.0,186.0,311.0,634.0,200.0,184.0,96.0,589.0,0.01227
1228,198.0,186.0,311.0,628.0,200.0,184.0,96.0,584.0,0.01228
1229,198.0,186.0,312.0,628.0,200.0,184.0,96.0,581.0,0.01229
1230,198.0,186.0,312.0,629.0,200.0,184.0,96.0,597.0,0.0123
1231,198.0,186.0,312.0,630.0,200.0,184.0,96.0,597.0,0.01231
1232,198.0,186.0,312.0,625.0,200.0,184.0,96.0,600.0,0.01232
1233,198.0,186.0,312.0,623.0,200.0,184.0,96.0,597.0,0.01233
1234,198.0,186.0,312.0,619.0,200.0,184.0,95.0,596.0,0.01234
1235,198.0,186.0,312.0,618.0,200.0,184.0,95.0,580.0,0.01235
1236,199.0,185.0,312.0,608.0,200.0,184.0,95.0,580.0,0.01236
1237,199.0,185.0,312.0,609.0,200.0,184.0,95.0,567.0,0.01237
1238,199.0,185.0,312.0,600.0,200.0,184.0,95.0,561.0,0.01238
1239,199.0,185.0,312.0,601.0,200.0,184.0,95.0,569.0,0.01239
1240,199.0,185.0,312.0,518.0,200.0,184.0,95.0,600.0,0.0124
1241,199.0,185.0,312.0,518.0,200.0,184.0,95.0,569.0,0.01241
1242,199.0,185.0,312.0,518.0,200.0,184.0,95.0,563.0,0.01242
1243,199.0,185.0,312.0,436.0,200.0,184.0,95.0,596.0,0.01243
1244,199.0,185.0,312.0,438.0,200.0,184.0,95.0,599.0,0.01244
1245,199.0,185.0,312.0,439.0,200.0,184.0,95.0,603.0,0.01245
1246,199.0,185.0,312.0,438.0,200.0,184.0,95.0,591.0,0.01246
1247,199.0,185.0,312.0,575.0,200.0,184.0,95.0,584.0,0.01247
1248,199.0,185.0,312.0,485.0,200.0,184.0,95.0,576.0,0.01248
1249,199.0,185.0,312.0,489.0,200.0,184.0,95.0,620.0,0.01249
1250,199.0,185.0,312.0,488.0,201.0,183.0,95.0,605.0,0.0125
1251,199.0,185.0,312.0,570.0,201.0,183.0,95.0,604.0,0.01251
1252,199.0,185.0,312.0,568.0,201.0,183.0,95.0,615.0,0.01252
1253,199.0,185.0,312.0,574.0,201.0,183.0,95.0,642.0,0.01253
1254,199.0,185.0,312.0,578.0,201.0,183.0,95.0,610.0,0.01254
1255,199.0,185.0,312.0,581.0,201.0,183.0,95.0,583.0,0.01255
1256,199.0,185.0,312.0,588.0,201.0,183.0,95.0,627.0,0.01256
1257,199.0,185.0,312.0,590.0,201.0,183.0,95.0,631.0,0.01257
1258,199.0,185.0,313.0,594.0,201.0,183.0,95.0,630.0,0.01258
1259,199.0,185.0,313.0,596.0,201.0,183.0,95.0,622.0,0.01259
1260,199.0,185.0,313.0,596.0,201.0,183.0,95.0,616.0,0.0126
1261,199.0,185.0,313.0,597.0,201.0,183.0,95.0,605.0,0.01261
